6.114579977804952549e-01,1.829197121215271893e-01,5.833123895095798650e-02,6.024027415675959896e-01,2.360554831351920069e-01
6.110750779621854090e-01,1.828815990194948282e-01,5.833261458535207722e-02,6.023740608922154571e-01,2.359981217844310253e-01
6.110820786297530560e-01,1.828081072150611330e-01,5.830560577062079280e-02,6.023261291575241483e-01,2.359022583150483798e-01
6.104971972109518585e-01,1.831803618332396577e-01,5.828562809589626914e-02,6.022641731285061084e-01,2.357783462570121058e-01
6.104919472748093767e-01,1.835813472135099655e-01,5.828386087588623837e-02,6.024980154243946284e-01,2.362460308487892291e-01
6.108829186825315283e-01,1.830723536694179032e-01,5.831809736531315402e-02,6.025831821786983289e-01,2.364163643573965745e-01
6.115721056321858917e-01,1.833035849107600146e-01,5.837305451253951838e-02,6.026909129585640290e-01,2.366318259171280025e-01
6.116424606601859049e-01,1.831408052923098884e-01,5.823527368490501177e-02,6.025166185474810643e-01,2.362832370949623229e-01
6.122574427353030257e-01,1.827501720138521302e-01,5.823393306796169344e-02,6.022835957510545013e-01,2.358171915021090304e-01
6.127870189054103189e-01,1.831168366955687743e-01,5.824057213816377643e-02,6.023361985764346116e-01,2.359223971528693342e-01
